SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,1.67776453142,1.6545026315,-9999,-9999,-9999,0.00290773748946,0.00581547497892,1.16018725829,0.209357099241,0.756011747259,-9999,-9999,79.6749149487,5.59448692972,0.00581547497892,9.25823616644,-9999
7373500,0.270087778528,1.01282916948,-9999,-9999,-9999,-9999,0.270087778528,20.6617150574,10.3308575287,20.4591492235,-9999,-9999,22.0796758947,24.3079000675,-9999,0.607697501688,-9999
8136000,0.355850105793,0.682847500306,-9999,-9999,-9999,0.00131148687639,0.429293370871,0.602409638554,0.165247346425,-9999,15,75,7.49908195919,0.278472380086,0.0118033818875,0.00480878521342,-9999
2388350,0.612771447001,0.139754891421,-9999,-9999,-9999,0.451515803053,-9999,29.9935497742,21.8985164481,29.3592775747,-9999,-9999,5.71920017201,11.5351537304,-9999,0.290260159106,-9999
8103800,0.354557541734,0.508199143153,-9999,-9999,-9999,-9999,0.759344068548,5.4926872507,8.58915644852,-9999,33,43,4.13059536121,4.01536416014,0.0265918156301,-9999,-9999
8072760,0.169683257919,14.1402714932,-9999,-9999,-9999,0.0565610859729,0.622171945701,5.48642533937,1.52714932127,1.52714932127,2,5,25.3393665158,38.9705882353,4.24208144796,0.226244343891,-9999
2372250,0.218245307726,0.387385421213,-9999,-9999,-9999,0.0163683980794,-9999,15.8773461371,22.5938454823,24.9781754692,-9999,-9999,19.8003055434,6.39458751637,0.152771715408,9.58096900917,-9999
2427500,1.57366130116,1.97622038503,-9999,-9999,-9999,0.0910285998072,0.00210335660658,28.8633110339,18.8093833075,24.735123134,-9999,0,10.641932751,9.76717010897,0.185562793959,3.35391896234,-9999
2393419,0.654664484452,3.60065466448,-9999,-9999,-9999,0.490998363339,-9999,32.0785597381,16.2029459902,28.8052373159,-9999,-9999,11.2929623568,6.87397708674,-9999,-9999,-9999
2297310,0.0828892835998,1.46832445234,-9999,-9999,-9999,0.260509177028,-9999,-9999,7.61397276495,0.414446417999,40,0,14.2924807578,7.76791000592,7.17584369449,20.3907637655,-9999
7340500,0.821807977551,0.046769559698,-9999,-9999,-9999,0.0668136567114,0.0200440970134,48.720518474,11.6790271932,32.3177657513,-9999,-9999,0.334068283557,5.79942540255,0.0868577537249,0.106901850738,-9999
2346180,0.95018944278,6.95681498086,-9999,-9999,-9999,0.0972010077166,0.00198369403503,21.4536509889,19.0970224753,17.6052845609,-9999,-9999,14.1615917161,12.4298268235,0.128940112277,7.11749419769,-9999
7041000,0.262944983819,2.4069579288,-9999,-9999,-9999,0.364077669903,-9999,5.42071197411,0.161812297735,1.53721682848,1,0,83.1108414239,4.65210355987,0.0202265372168,1.19336569579,-9999
2423496,1.17358369786,8.74853302038,-9999,-9999,-9999,0.352075109357,-9999,36.7438386856,14.275045343,29.4782887016,-9999,-9999,3.26469646858,5.57985703617,0.0320068281233,0.352075109357,-9999
8052745,0.192554557125,1.21951219512,-9999,-9999,-9999,-9999,-9999,2.43902439024,2.11810012837,1.026957638,3,0,52.8883183569,36.2002567394,-9999,1.21951219512,-9999
8155200,0.349087003222,3.00751879699,-9999,-9999,-9999,0.0268528464017,0.510204081633,8.94199785177,42.4006444683,-9999,32,12,0.349087003222,0.725026852846,-9999,-9999,-9999
7077555,0.207567926604,0.292670776512,-9999,-9999,-9999,0.00207567926604,0.0269838304585,10.09610395,0.336260041098,3.02426469062,-9999,-9999,74.5853830666,3.73829835814,0.149448907155,7.54094277352,-9999
7364700,0.524934383202,4.40018527096,-9999,-9999,-9999,0.0771962328238,-9999,9.49513663733,50.5326540065,18.9748340281,-9999,-9999,2.05341979311,3.01065308013,0.0617569862591,10.8692295816,-9999
8167800,1.16921732995,1.43296319317,-9999,-9999,-9999,0.00335981991365,0.551010465839,3.51773144959,46.8459690561,0.00839954978413,21,21,2.23092042267,1.67655013691,0.0268785593092,-9999,-9999
2365200,0.517808676138,1.2759472942,-9999,-9999,-9999,0.00379069309032,0.00454883170839,14.4144895453,21.3855741384,21.9867780625,0,-9999,24.1853800549,10.046094828,0.213036951676,5.9635183697,-9999
7311200,1.55945419103,0.194931773879,-9999,-9999,-9999,-9999,-9999,12.2807017544,0.877192982456,0.194931773879,70,12,0.0974658869396,2.72904483431,-9999,-9999,-9999
2329000,1.25665286813,2.010644589,-9999,-9999,-9999,0.0337923460336,0.0718087353214,3.54397229028,25.4266283687,8.00878600997,1,0,37.2433893723,5.8756441666,1.71496156121,13.5824110839,-9999
8062895,1.30317716747,3.75875067313,-9999,-9999,-9999,-9999,0.0753904146473,11.6532040926,0.333871836295,0.387722132472,0,0,16.0150780829,63.5648896069,1.08777598277,1.70166935918,-9999
2429595,0.306591722024,0.281042411855,-9999,-9999,-9999,-9999,-9999,5.2120592744,45.1967296883,17.4501788452,-9999,-9999,19.851814001,9.58099131323,0.102197240675,2.01839550332,-9999
7382000,1.11609367215,0.827105132038,-9999,-9999,-9999,0.279023418037,0.039860488291,12.6955655207,43.3981066268,12.5460886896,0,-9999,2.93971101146,3.61733931241,0.577977080219,21.6641753861,-9999
8037000,0.863495502001,2.28510395042,-9999,-9999,-9999,0.0165478232091,0.148930408882,25.0579173812,7.09149441887,21.0052050426,0,0,2.19183440142,33.0610464242,1.28471282005,6.95610313807,-9999
2390140,0.525812619503,0.57361376673,-9999,-9999,-9999,-9999,-9999,28.9674952199,10.4206500956,23.5659655832,-9999,-9999,11.6634799235,24.1873804971,-9999,0.0956022944551,-9999
8164390,0.28118609407,0.519768234492,-9999,-9999,-9999,-9999,0.153374233129,23.8880368098,9.9054192229,0.741308793456,26,15,4.18370824813,17.3866734833,1.9299591002,0.298227675528,-9999
8017200,1.54074074074,3.46666666667,-9999,-9999,-9999,0.0592592592593,0.0296296296296,13.7481481481,0.474074074074,0.296296296296,-9999,-9999,28.7407407407,48.8296296296,1.80740740741,1.00740740741,-9999
2430880,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33.9050131926,14.2480211082,42.2163588391,-9999,-9999,7.25593667546,2.3746701847,-9999,-9999,-9999
8022500,2.66598473601,2.5065917205,-9999,-9999,-9999,0.434979070356,0.197627477171,23.6045662871,4.60501814896,12.3348345739,0,0,6.72032732672,38.4037857083,1.47525435848,6.97704442646,-9999
8059000,0.939086294416,1.20558375635,-9999,-9999,-9999,-9999,0.0126903553299,8.47715736041,6.78934010152,2.05583756345,12,1,32.0685279188,35.6725888325,0.0634517766497,-9999,-9999
7366200,0.385714285714,1.22857142857,-9999,-9999,-9999,0.157142857143,-9999,10.3857142857,52.5285714286,20.7,-9999,-9999,2.88571428571,3.75714285714,-9999,7.97142857143,-9999
2337170,3.23326448221,14.8248990705,-9999,-9999,-9999,0.0833255093418,0.00352079616937,32.0908834851,12.9600506995,22.8394047507,-9999,-9999,5.16735517792,8.25978781335,0.0293399680781,0.508168247113,-9999
8068090,3.81698187549,4.18390464933,-9999,-9999,-9999,0.0861899133176,0.22901891253,6.73758865248,17.2946217494,29.4695626478,0,0,1.04166666667,31.2820133964,1.78536249015,3.80220646178,-9999
2343801,2.24624840311,5.40353583224,-9999,-9999,-9999,0.0568111573581,0.00176614996968,28.7473286982,21.4501857401,22.6308569948,0,0,10.2239478162,6.22244070151,0.117448972984,2.89207057535,-9999
7351000,0.66358915176,9.60761684939,-9999,-9999,-9999,0.461627236007,0.144258511252,26.0530871321,15.6953260242,25.0432775534,0,-9999,4.90478938257,11.9734564339,0.115406809002,5.30871321408,-9999
2490500,0.657668711656,1.87975460123,-9999,-9999,-9999,0.0196319018405,0.0196319018405,12.9423312883,30.1447852761,16.490797546,0,-9999,13.9190184049,23.9018404908,0.00981595092025,-9999,-9999
7341200,0.55280213496,0.600457491422,-9999,-9999,-9999,-9999,0.0285932138772,30.7186427754,17.7277926039,35.8749523446,-9999,-9999,1.77277926039,10.1791841403,0.200152497141,2.34464353793,-9999
2360500,0.404824851289,0.231328486451,-9999,-9999,-9999,0.0165234633179,-9999,16.4904163913,17.4239920687,20.7782551223,-9999,-9999,26.6688697951,9.43489755453,0.206543291474,8.34434897555,-9999
8158035,-9999,97.8873239437,-9999,-9999,-9999,-9999,-9999,1.40845070423,-9999,-9999,-9999,-9999,0.704225352113,-9999,-9999,-9999,-9999
8018730,0.580973129993,0.508351488744,-9999,-9999,-9999,-9999,0.0726216412491,16.4124909223,0.290486564996,2.17864923747,-9999,-9999,6.02759622367,70.0072621641,1.16194625999,2.75962236747,-9999
8063100,4.98949960171,0.666232167427,-9999,-9999,-9999,-9999,0.181041349844,9.87037439351,2.22318777609,-9999,5,0,28.7493663553,47.635599971,0.0796581939315,-9999,-9999
2355662,0.950633640153,2.26022598792,-9999,-9999,-9999,0.0731790215514,0.0156069003309,19.5488565344,18.1029639238,12.9419353944,0,0,25.9462983901,10.3671436598,0.426241789036,9.36032517844,-9999
7289730,0.87068048633,0.769535567559,-9999,-9999,-9999,-9999,0.00104273112135,22.5052657922,17.4563617026,11.1311547204,-9999,-9999,19.9797710162,19.384371546,0.00625638672812,7.89556005089,-9999
8100500,1.15818378948,1.037602975,-9999,-9999,-9999,0.0141859781739,0.571492263575,7.41825330077,4.27808570357,0.0162125464844,32,38,12.0702408576,3.44313955963,0.0243188197266,0.0537040602296,-9999
2296500,0.24682651622,4.51339915374,-9999,-9999,-9999,0.0141043723554,0.0916784203103,-9999,4.85895627645,0.267983074753,32,0,13.8363892807,15.437235543,5.59238363893,22.6093088858,-9999
2300530,1.20481927711,34.9397590361,-9999,-9999,-9999,-9999,-9999,-9999,5.72289156627,-9999,15,0,14.4578313253,2.71084337349,7.8313253012,18.0722891566,-9999
2492360,0.898410504492,0.138217000691,-9999,-9999,-9999,-9999,-9999,7.96129923981,32.0248790601,20.801658604,-9999,-9999,7.57429163787,22.00414651,0.0552868002764,8.54181064271,-9999
7025400,0.307551367622,0.137416568512,-9999,-9999,-9999,0.00654364611962,-9999,26.1222353095,1.60319329931,3.42887056668,-9999,-9999,31.7105090957,30.6962439471,-9999,5.98743619945,-9999
8136700,0.30989467158,0.892425117067,-9999,-9999,-9999,0.0147048449483,0.958398205214,0.556796966828,0.278895268716,0.00168907002785,31,43,21.5130888024,1.39338341592,0.0328871870128,0.00268264063247,-9999
7340000,1.38977650162,0.306938981251,-9999,-9999,-9999,0.0180022862904,0.0225028578629,41.6104845315,12.3792721676,30.0188123892,0,-9999,0.450957271573,11.4557548809,0.212426978226,1.72821948387,-9999
8078000,0.197072072072,1.68918918919,-9999,-9999,-9999,-9999,0.112612612613,7.82657657658,9.99436936937,-9999,2,1,34.3186936937,39.8367117117,1.8018018018,1.23873873874,-9999
2299861,3.125,75,-9999,-9999,-9999,-9999,0.446428571429,-9999,3.125,-9999,2,3,0.892857142857,4.91071428571,1.78571428571,5.80357142857,-9999
8162500,0.616138595316,1.10542847594,-9999,-9999,-9999,0.0269866655128,0.751413526241,3.06873685895,7.84628759701,0.00529485209428,26,42,15.3169822987,3.27045364357,0.0753804749767,0.021976482886,-9999
2294898,7.27117623444,18.6973103171,-9999,-9999,-9999,1.29967884384,1.15415495785,0.296065837013,5.27398635086,0.175632276194,16,2,25.0501806503,4.13488558812,7.16077880369,10.5429546367,-9999
8195000,0.198093351492,0.321901696174,-9999,-9999,-9999,0.00619041723412,0.903800916182,1.67141265321,58.4994428624,-9999,20,16,1.40522471215,1.25046428129,0.0185712517024,-9999,-9999
2445000,0.107735401853,1.29282482224,-9999,-9999,-9999,-9999,-9999,30.3382891618,14.7597500539,33.5272570567,-9999,-9999,7.32600732601,6.03318250377,0.215470803706,6.39948287007,-9999
2484500,0.576576576577,1.24066924067,-9999,-9999,-9999,0.00514800514801,-9999,25.5958815959,26.0386100386,13.2355212355,-9999,-9999,13.8841698842,8.71557271557,0.0617760617761,10.6460746461,-9999
