SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,1.09912477102,1.50039254456,-9999,-9999,-9999,0.00290773748946,0.00581547497892,1.31720508273,0.232618999157,1.0758628711,-9999,-9999,76.1187519991,5.5450553924,0.00581547497892,13.0964496525,-9999
7373500,0.270087778528,1.01282916948,-9999,-9999,-9999,-9999,0.270087778528,18.6360567184,10.3983794733,18.3659689399,-9999,-9999,28.1566509115,22.2822417286,-9999,0.607697501688,-9999
8136000,0.355850105793,0.52153461451,-9999,-9999,-9999,-9999,0.429293370871,0.60153531397,0.166995995593,-9999,15,72,10.8626086348,0.278035217794,0.0122405441796,0.00524594750555,-9999
2388350,0.569769941948,0.139754891421,-9999,-9999,-9999,0.451515803053,-9999,29.5312835949,21.2642442485,28.8217587616,-9999,-9999,7.29950548269,11.6319071167,-9999,0.290260159106,-9999
8103800,0.34273895701,0.457970158074,-9999,-9999,-9999,-9999,0.759344068548,5.49859654306,8.63938543359,-9999,33,43,4.52651794948,3.84694932782,0.0265918156301,-9999,-9999
8072760,0.113122171946,3.3371040724,-9999,-9999,-9999,-9999,0.622171945701,6.78733031674,2.03619909502,2.03619909502,2,5,35.6900452489,35.9162895928,4.24208144796,1.8665158371,-9999
2372250,0.218245307726,0.327367961589,-9999,-9999,-9999,0.0109122653863,-9999,14.5460497599,21.9718463553,23.1449148843,-9999,-9999,24.0069838498,6.03993889131,0.152771715408,9.58096900917,-9999
2427500,1.54514913383,1.57763430808,-9999,-9999,-9999,0.0865881803044,0.00210335660658,28.0907948935,18.6003330315,23.9518565043,-9999,0,13.1956413777,9.40971633899,0.185679647104,3.35426952178,-9999
2393419,0.654664484452,0.981996726678,-9999,-9999,-9999,0.163666121113,-9999,30.2782324059,15.875613748,27.495908347,-9999,-9999,17.5122749591,7.03764320786,-9999,-9999,-9999
2297310,0.0710479573712,1.21965660154,-9999,-9999,-9999,0.260509177028,-9999,0.0355239786856,7.77975133215,0.414446417999,40,0,14.2095914742,7.73238602724,7.17584369449,20.8644168147,-9999
7340500,0.52782788802,0.046769559698,-9999,-9999,-9999,0.0200440970134,0.0200440970134,49.3886550411,11.8059731409,32.5783390125,-9999,-9999,0.314024186544,5.09788200708,0.093539119396,0.106901850738,-9999
2346180,0.972010077166,5.57418023844,-9999,-9999,-9999,0.0753803733312,0.00198369403503,20.1860705005,18.7756640416,16.4269703041,-9999,-9999,18.6963162802,12.0489575688,0.128940112277,7.11352680962,-9999
7041000,0.121359223301,2.10355987055,-9999,-9999,-9999,0.262944983819,-9999,9.04126213592,0.161812297735,1.61812297735,1,0,75.6674757282,4.47006472492,0.0202265372168,5.66343042071,-9999
2423496,1.15224581244,6.96681958818,-9999,-9999,-9999,0.362744052064,-9999,37.3199615918,14.3710658274,29.937053238,-9999,-9999,3.92617091646,5.57985703617,0.0320068281233,0.352075109357,-9999
8052745,0.12836970475,0.641848523748,-9999,-9999,-9999,-9999,-9999,1.73299101412,1.540436457,0.962772785623,1,0,60.0128369705,32.028241335,-9999,1.21951219512,-9999
8155200,0.349087003222,0.993555316864,-9999,-9999,-9999,0.0268528464017,0.510204081633,9.3984962406,43.7701396348,-9999,32,12,0.402792696026,0.537056928034,-9999,-9999,-9999
7077555,0.0705730950454,0.211719285136,-9999,-9999,-9999,-9999,0.0249081511925,12.6222056168,0.340411399631,4.72009465097,-9999,-9999,63.3538825581,3.61375760218,0.149448907155,14.8929987338,-9999
7364700,0.524934383202,4.38474602439,-9999,-9999,-9999,0.0617569862591,-9999,9.43337965107,50.4554577737,18.8976377953,-9999,-9999,2.30044773815,3.01065308013,0.0617569862591,10.8692295816,-9999
8167800,1.16753741999,0.970987955046,-9999,-9999,-9999,0.00167990995683,0.551010465839,3.57148856821,47.4624960102,0.00839954978413,21,21,2.23596015254,1.34728778537,0.0268785593092,-9999,-9999
2365200,0.508711012722,0.937817470546,-9999,-9999,-9999,0.000758138618065,0.00454883170839,13.6101044715,21.3514579006,21.0921744932,0,-9999,26.8585768222,9.45853739898,0.213036951676,5.96276023108,-9999
7311200,1.55945419103,0.0974658869396,-9999,-9999,-9999,-9999,-9999,12.2807017544,0.877192982456,0.194931773879,70,12,0.194931773879,2.72904483431,-9999,-9999,-9999
2329000,1.25242882487,1.59668835009,-9999,-9999,-9999,0.00844808650841,0.0696967136943,3.39401875475,25.5364534933,7.94331333953,1,0,38.2740559263,5.63064965785,1.71496156121,13.5824110839,-9999
8062895,1.17393645665,2.69251480883,-9999,-9999,-9999,-9999,0.0753904146473,9.70382337103,0.258481421648,0.376952073236,0,0,20.8400646204,62.0032310178,1.08777598277,1.72320947765,-9999
2429595,0.306591722024,0.281042411855,-9999,-9999,-9999,-9999,-9999,4.90546755238,44.6857434849,17.1435871231,-9999,-9999,21.6402657128,8.91670924885,0.102197240675,2.01839550332,-9999
7382000,1.11609367215,0.667663178874,-9999,-9999,-9999,0.199302441455,0.039860488291,12.6158445441,43.3582461385,12.5959143,0,-9999,3.29845540608,3.56751370204,0.577977080219,21.6741405082,-9999
8037000,0.864999849565,2.23696482835,-9999,-9999,-9999,0.00752173782231,0.148930408882,24.9285434907,7.094503114,20.9555615729,0,0,2.43704305443,33.0490116437,1.28471282005,6.9591118332,-9999
2390140,0.525812619503,0.430210325048,-9999,-9999,-9999,-9999,-9999,27.724665392,10.2772466539,22.0363288719,-9999,-9999,16.2523900574,22.6577437859,-9999,0.0956022944551,-9999
8164390,0.27266530334,0.494205862304,-9999,-9999,-9999,-9999,0.149113837764,23.9434219496,9.90967961827,0.741308793456,27,15,4.75460122699,15.665473756,1.93847989093,0.302488070893,-9999
8017200,1.3037037037,2.75555555556,-9999,-9999,-9999,-9999,0.0296296296296,10.4888888889,0.474074074074,0.296296296296,0,-9999,33.7185185185,48.0296296296,1.80740740741,1.06666666667,-9999
2430880,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31.3984168865,13.5883905013,41.0290237467,-9999,-9999,11.6094986807,2.3746701847,-9999,-9999,-9999
8022500,2.6550606041,2.37848144636,-9999,-9999,-9999,0.299917075908,0.190675756869,22.9411735497,4.5876388482,12.1848760359,0,0,8.0669748596,38.1808341071,1.47823366718,6.98548580111,-9999
8059000,0.824873096447,0.748730964467,-9999,-9999,-9999,-9999,0.0126903553299,6.19289340102,4.75888324873,1.47208121827,9,1,43.845177665,31.9543147208,0.0761421319797,-9999,-9999
7366200,0.385714285714,1.07142857143,-9999,-9999,-9999,0.142857142857,-9999,10.3428571429,52.3428571429,20.5,-9999,-9999,3.47142857143,3.75714285714,-9999,7.98571428571,-9999
2337170,3.23091728476,11.2688949394,-9999,-9999,-9999,0.0445967514787,0.00352079616937,32.7234531969,13.4905173223,23.1691859919,-9999,-9999,7.51807342034,8.01333208149,0.0293399680781,0.508168247113,-9999
8068090,0.780634357762,3.61258865248,-9999,-9999,-9999,0.071414499606,0.22901891253,7.92700945626,18.1712962963,30.2157210402,0,0,1.21897163121,31.2918636722,1.80013790386,3.98197399527,-9999
2343801,2.24124431153,4.17929954492,-9999,-9999,-9999,0.0317906994543,0.00176614996968,28.0891434761,21.5193599473,22.1210283703,0,0,12.7883975721,6.01521243841,0.117448972984,2.89089314204,-9999
7351000,0.66358915176,9.05943450664,-9999,-9999,-9999,0.144258511252,0.144258511252,25.1586843624,15.6953260242,24.7259088286,0,-9999,6.8090017311,12.0600115407,0.115406809002,5.30871321408,-9999
2490500,0.638036809816,1.53619631902,-9999,-9999,-9999,0.0196319018405,0.0196319018405,12.0736196319,30.1251533742,15.8576687117,0,-9999,17.2809815951,22.4245398773,0.00981595092025,-9999,-9999
7341200,0.524208921083,0.600457491422,-9999,-9999,-9999,-9999,0.0285932138772,30.5470834922,17.7563858178,35.6080823485,-9999,-9999,2.43995425086,9.94090735799,0.209683568433,2.34464353793,-9999
2360500,0.39656311963,0.148711169861,-9999,-9999,-9999,0.00826173165896,-9999,15.7716457369,17.490085922,20.1255783212,-9999,-9999,28.7673496365,8.74091209518,0.206543291474,8.34434897555,-9999
8158035,-9999,96.4788732394,-9999,-9999,-9999,-9999,-9999,1.40845070423,-9999,-9999,1,-9999,0.704225352113,-9999,-9999,-9999,-9999
8018730,0.580973129993,0.435729847495,-9999,-9999,-9999,-9999,0.0726216412491,14.8148148148,0.363108206245,2.03340595497,-9999,-9999,9.29557007988,68.4822076979,1.16194625999,2.75962236747,-9999
8063100,4.90259975378,0.630023897458,-9999,-9999,-9999,-9999,0.144833079875,9.4213918459,2.13628792816,-9999,5,0,31.5953363748,46.0279527844,0.130349771888,0.00724165399377,-9999
2355662,0.950286820146,1.83814603897,-9999,-9999,-9999,0.0461270609779,0.0149132603162,18.535448473,17.9285134601,12.2843646604,0,0,28.632072527,9.9762775115,0.426241789036,9.3585910784,-9999
7289730,0.861295906238,0.646493295239,-9999,-9999,-9999,-9999,0.00104273112135,21.1736981502,17.5794039749,10.7119768097,-9999,-9999,22.6867010073,18.4427853434,0.00625638672812,7.89034639528,-9999
8100500,1.15818378948,0.935261275319,-9999,-9999,-9999,0.0131726940186,0.572505547731,7.42027986908,4.28821854513,0.0162125464844,32,38,12.1766356939,3.42186059237,0.0243188197266,0.0526907760743,-9999
2296500,0.183356840621,3.77997179126,-9999,-9999,-9999,0.0282087447109,0.0916784203103,0.0141043723554,5.40902679831,0.267983074753,32,1,13.4696755994,15.394922426,5.59238363893,22.9971791255,-9999
2300530,1.20481927711,27.7108433735,-9999,-9999,-9999,-9999,-9999,-9999,10.5421686747,-9999,15,1,16.5662650602,2.71084337349,7.8313253012,18.0722891566,-9999
2492360,0.870767104354,0.0967519004838,-9999,-9999,-9999,-9999,-9999,7.72633033863,32.3151347616,20.9122322046,-9999,-9999,8.80442294402,20.6772633034,0.0552868002764,8.54181064271,-9999
7025400,0.307551367622,0.117785630153,-9999,-9999,-9999,0.00654364611962,-9999,24.5844784714,1.85839549797,3.54665619683,-9999,-9999,34.4522968198,29.1388561707,-9999,5.98743619945,-9999
8136700,0.258427714261,0.773196644513,-9999,-9999,-9999,0.0114260619531,0.95760334873,0.557790537432,0.279193339898,0.00168907002785,31,42,22.5821707729,1.38791877759,0.0334833293756,0.00288135475339,-9999
7340000,1.19085123811,0.301538295364,-9999,-9999,-9999,0.0126016004033,0.0225028578629,41.9912328866,12.4224776547,30.2204379956,0,0,0.506764359074,11.066905497,0.213327092541,1.73181994113,-9999
8078000,0.140765765766,1.04166666667,-9999,-9999,-9999,-9999,0.112612612613,6.78490990991,9.09346846847,-9999,2,1,37.6407657658,39.161036036,1.8018018018,1.23873873874,-9999
2299861,3.125,68.3035714286,-9999,-9999,-9999,-9999,0.446428571429,-9999,3.125,-9999,2,4,1.78571428571,4.91071428571,4.91071428571,7.58928571429,-9999
8162500,0.57930236623,0.877635968101,-9999,-9999,-9999,0.0177064408744,0.750616451732,3.07420251272,7.92821546974,0.00512405041382,26,41,16.317424675,3.09760234294,0.0760636816985,0.0226027557143,-9999
2294898,5.24889602569,14.7330389402,-9999,-9999,-9999,1.08390204737,1.15415495785,1.028703332,5.45463669209,0.165596146126,17,3,28.527699719,4.28542753914,7.25110397431,11.0748695303,-9999
8195000,0.198093351492,0.31571127894,-9999,-9999,-9999,-9999,0.903800916182,1.67141265321,58.7594403863,-9999,20,16,1.29998761917,1.09570385044,0.0185712517024,-9999,-9999
2445000,0.0646412411118,1.27127774187,-9999,-9999,-9999,-9999,-9999,29.304029304,14.7812971342,32.5145442793,-9999,-9999,9.63154492566,5.81771170006,0.215470803706,6.39948287007,-9999
2484500,0.576576576577,1.06563706564,-9999,-9999,-9999,-9999,-9999,24.0051480051,25.4311454311,12.4324324324,-9999,-9999,17.3951093951,8.3861003861,0.0617760617761,10.6460746461,-9999
2309980,2.11598746082,4.62382445141,-9999,-9999,-9999,0.19592476489,-9999,-9999,27.5862068966,0.822884012539,27,1,9.75705329154,2.93887147335,2.35109717868,21.5517241379,-9999
2300038,0.588235294118,38.2352941176,-9999,-9999,-9999,-9999,-9999,-9999,10.5882352941,-9999,12,-9999,6.47058823529,7.64705882353,7.05882352941,17.6470588235,-9999
2300039,2.12765957447,12.7659574468,-9999,-9999,-9999,2.12765957447,2.12765957447,-9999,10.6382978723,4.25531914894,17,-9999,10.6382978723,2.12765957447,4.25531914894,31.914893617,-9999
7047950,0.156763437943,0.807934641705,-9999,-9999,-9999,0.0211027704923,-9999,11.075939827,0.153748756444,5.85149678936,-9999,0,65.1593259172,3.37342859727,0.0060293629978,13.3912152181,-9999
2300032,0.327064595258,1.1447260834,-9999,-9999,-9999,-9999,0.163532297629,-9999,9.0760425184,0.327064595258,42,0,17.4979558463,10.5478331971,4.98773507768,14.2273098937,-9999
2300033,0.312012480499,1.32605304212,-9999,-9999,-9999,-9999,0.15600624025,-9999,8.73634945398,0.312012480499,42,0,16.848673947,10.9984399376,5.61622464899,13.6505460218,-9999
7311500,0.954198473282,0.266380407125,-9999,-9999,-9999,-9999,0.0278307888041,1.06949745547,0.409510178117,0.174936386768,23,8,41.5672709924,24.7694020356,0.449268447837,-9999,-9999
2300034,-9999,16.3636363636,-9999,-9999,-9999,-9999,-9999,-9999,7.27272727273,0.909090909091,31,-9999,14.5454545455,13.6363636364,6.36363636364,10,-9999
8050400,0.625084930018,1.39964669113,-9999,-9999,-9999,-9999,0.0135888028265,3.11183584726,1.03274901481,0.869683380894,35,1,21.4295420573,34.6650360103,0.0135888028265,0.0135888028265,-9999
2365769,0.500441566088,1.05975861054,-9999,-9999,-9999,-9999,0.0294377391816,11.6867824551,47.3358846041,25.4342066529,-9999,-9999,5.09272887842,4.56284957315,0.0883132175449,4.20959670297,-9999
8185065,0.432084217142,3.00102128997,-9999,-9999,-9999,0.0628486134025,0.487076753869,6.363422107,49.3911540577,-9999,24,6,5.70351166627,4.71364600519,0.0471364600519,-9999,-9999
8102500,1.92069309332,1.07049502816,-9999,-9999,-9999,0.0296424048075,0.779460508233,8.51747554502,7.79932091945,0.0107790562936,32,33,10.8639413619,4.2509903258,0.0397477700827,0.0350319329543,-9999
2362240,0.226500566251,0.113250283126,-9999,-9999,-9999,-9999,-9999,7.81426953567,15.5152887882,17.2140430351,-9999,-9999,40.0906002265,12.4575311438,-9999,6.56851642129,-9999
7352800,0.153022188217,0.102014792145,-9999,-9999,-9999,-9999,-9999,16.6794185157,19.3828105075,19.1277735272,-9999,-9999,21.4231063504,13.4914562612,-9999,9.64039785769,-9999
8028500,4.82423281318,1.76976961803,-9999,-9999,-9999,0.180154443081,0.136719148552,20.5801672696,14.9225015232,18.500228837,0,0,5.56438189244,25.631779477,1.07188978513,6.78348525969,-9999
2423425,1.21365056477,4.83056957462,-9999,-9999,-9999,0.396539293439,-9999,39.2213410238,14.1432347993,30.0408555636,-9999,-9999,3.95337659217,5.7678442682,0.0360490266763,0.396539293439,-9999
7359800,0.0879788850676,0.431896344877,-9999,-9999,-9999,-9999,0.0399904023034,56.962329041,10.6854354955,19.6272894505,-9999,-9999,0.335919379349,11.6771974726,0.151963528753,-9999,-9999
7336750,0.44814340589,0.288092189501,-9999,-9999,-9999,-9999,0.0640204865557,29.609475032,0.192061459667,1.34443021767,-9999,-9999,7.04225352113,57.0102432778,1.31241997439,2.68886043534,-9999
8062900,1.22064756388,2.64818454536,-9999,-9999,-9999,-9999,0.0724112961622,10.4789490018,0.279300713768,0.362056480811,0,0,20.0579290369,61.5702906796,1.08616944243,2.00682735078,-9999
2324400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.621712099474,32.2333811573,3.7780966045,0,0,0.0478240076518,0.0478240076518,6.36059301769,56.7192730751,-9999
8174600,0.514030946761,0.765801206399,-9999,-9999,-9999,0.0262260687123,0.262260687123,34.581694204,4.71020194073,-9999,21,11,10.4327301338,16.6535536323,0.0786782061369,0.0157356412274,-9999
8061950,0.933609958506,46.7842323651,-9999,-9999,-9999,-9999,-9999,8.71369294606,1.65975103734,0.829875518672,3,1,10.3734439834,26.0373443983,0.207468879668,-9999,-9999
2370000,0.292431863376,0.0701836472102,-9999,-9999,-9999,-9999,0.011697274535,4.26950520529,55.5737513159,16.7738916832,-9999,-9999,14.9491168558,4.17592700901,0.0701836472102,3.81331149842,-9999
8098300,0.206825232678,0.206825232678,-9999,-9999,-9999,-9999,0.103412616339,7.6525336091,0.930713547053,-9999,6,7,63.7021716649,13.7538779731,-9999,-9999,-9999
8158840,0.275482093664,7.98898071625,-9999,-9999,-9999,-9999,0.550964187328,11.8457300275,55.6473829201,-9999,9,12,0.826446280992,1.92837465565,-9999,-9999,-9999
7342465,0.353982300885,1.56074014481,-9999,-9999,-9999,-9999,0.2252614642,11.3113435237,0.772325020113,0.48270313757,0,-9999,27.9806918745,53.3065164924,1.8020917136,2.15607401448,-9999
8201500,-9999,-9999,-9999,-9999,-9999,-9999,1.22797650828,4.96529631607,71.0090763481,-9999,9,12,0.907634810464,1.44153764015,-9999,-9999,-9999
8150000,0.0856642222078,0.367317801285,-9999,-9999,-9999,0.00129794276072,0.419235511714,0.963073528457,14.8328898696,-9999,21,60,0.673632292816,1.80803426569,0.0051917710429,-9999,-9999
2366000,0.565110565111,0.724815724816,-9999,-9999,-9999,-9999,-9999,13.8513513514,24.957002457,16.0380835381,0,-9999,23.9742014742,10.1904176904,0.307125307125,9.36732186732,-9999
