SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,2.32328225408,1.83478235585,-9999,-9999,0.113401762089,-9999,0.00290773748946,1.05841644616,0.203541624262,0.575732022913,-9999,-9999,79.8319327731,5.43165363031,0.00581547497892,8.61853391876,-9999
7373500,0.405131667792,1.21539500338,-9999,-9999,1.01282916948,0,0.270087778528,24.9155975692,13.0992572586,25.6583389602,0,-9999,11.2086428089,21.1343686698,-9999,0.607697501688,-9999
8136000,0.363719027052,1.022085439,-9999,-9999,-9999,0,0.40437512022,0.5665623306,0.156504100582,0.000437162292129,15,76,6.36945459632,0.360658891007,0.0113662195954,-9999,-9999
2388350,0.64502257579,0.150505267684,0,-9999,2.64459256074,1,-9999,29.8537948828,21.1244893571,29.208772307,-9999,-9999,3.92388733606,11.3631477102,-9999,0.279509782842,-9999
8103800,0.357512187915,0.564337420594,0,-9999,-9999,0,0.812527699808,5.13517506279,8.58324715615,-9999,33,43,4.79834539814,3.93558871325,0.0265918156301,-9999,-9999
8072760,0.169683257919,25.2828054299,-9999,-9999,0.735294117647,0,0.622171945701,4.18552036199,1.35746606335,1.01809954751,2,5,11.5950226244,44.1742081448,3.90271493213,-9999,-9999
2372250,0.261894369271,0.425578350065,-9999,-9999,5.10148406809,0,-9999,17.9561326931,24.1979484941,27.2970318638,-9999,-9999,9.14993452641,6.29637712789,0.147315582715,9.14447839371,-9999
2427500,1.73807367591,2.70398177091,0,0,2.98361134644,0,0.00257076918583,29.2294119365,18.3663930356,25.3348134732,-9999,-9999,6.21436709415,9.88168619088,0.184394262511,3.19756945459,-9999
2393419,0.654664484452,5.89198036007,-9999,-9999,4.58265139116,1,-9999,33.7152209493,15.875613748,30.9328968903,-9999,-9999,1.14566284779,6.54664484452,-9999,-9999,-9999
2297310,0.106571936057,1.61042036708,-9999,-9999,1.13676731794,1,-9999,-9999,7.09295441089,0.390763765542,40,0,14.6240378922,8.4665482534,7.02190645352,18.3540556542,-9999
7340500,0.868577537249,0.046769559698,1,-9999,9.2603728202,0,0.0200440970134,44.7651499967,9.88842119329,27.6140843188,0,-9999,0.213803701477,6.24707690252,0.0868577537249,0.0868577537249,-9999
2346180,1.03350459225,8.69849834362,-9999,-9999,1.72383011644,0,0.00198369403503,23.385768979,19.0593322886,20.0829184107,-9999,-9999,6.90325524191,11.8585229414,0.124972724207,6.97268453314,-9999
7041000,0.323624595469,2.75080906149,-9999,-9999,0.242718446602,0,-9999,3.92394822006,0.182038834951,1.49676375405,1,-9999,84.9919093851,4.6925566343,0.0202265372168,0.364077669903,-9999
2423496,1.21625946869,12.8027312493,-9999,-9999,2.67790461965,0,-9999,33.8312173264,13.4962125253,28.1446708631,-9999,-9999,2.03776805719,5.01440307266,0.0320068281233,0.352075109357,-9999
8052745,0.706033376123,1.73299101412,-9999,-9999,-9999,0,-9999,2.37483953787,1.92554557125,1.026957638,3,0,54.621309371,33.1193838254,-9999,0.962772785623,-9999
8155200,0.349087003222,4.24274973147,0,-9999,-9999,0,0.510204081633,9.02255639098,41.7830290011,-9999,31,11,0.725026852846,0.77873254565,-9999,-9999,-9999
7077555,0.647611931004,0.421362891006,-9999,-9999,0.205492247338,-9999,0.0269838304585,8.66803661498,0.344562758163,2.06945222824,-9999,-9999,77.7860804948,3.88774726529,0.143221869357,5.79944786932,-9999
7364700,0.463177396943,4.41562451752,-9999,-9999,8.98564150069,0,-9999,9.00108074726,44.1099274355,17.8940867686,-9999,-9999,1.66743862899,2.87169986105,0.0771962328238,10.251659719,-9999
8167800,1.17089723991,2.13852537504,0,-9999,-9999,0,0.574529205235,3.44885514136,45.7708266837,0.00839954978413,22,21,2.64921800192,1.86302014212,0.0268785593092,-9999,-9999
2365200,0.574669072493,1.53977953329,-9999,0,4.37066913314,0,0.00303255447226,15.2681536292,21.4234810693,22.2415126382,-9999,-9999,18.0346014465,10.6002941578,0.214553228912,5.6822489424,-9999
7311200,1.55945419103,0.194931773879,-9999,-9999,-9999,-9999,-9999,12.2807017544,0.877192982456,0.194931773879,70,12,0.0974658869396,2.72904483431,-9999,-9999,-9999
2329000,1.31367745206,2.38658443862,-9999,-9999,2.72028385571,0,0.0739207569486,3.63056517699,24.3579454254,7.66241446312,2,0,34.0119962828,6.43321787615,1.71496156121,12.862211709,-9999
8062895,1.59396876683,5.81583198708,-9999,-9999,-9999,-9999,0.064620355412,10.3284868067,0.226171243942,0.398492191707,0,0,13.2148626817,65.2557889068,1.17393645665,1.78782983306,-9999
2429595,0.332141032192,0.281042411855,-9999,-9999,6.69391926418,0,-9999,4.95656617271,42.4118548799,18.2677567706,-9999,-9999,13.1067961165,11.8548799182,0.0766479305059,1.99284619315,-9999
7382000,1.40508221226,1.02640757349,0,-9999,5.79970104634,1,0.039860488291,11.8584952666,40.1295465869,11.8285999003,0,-9999,2.54110612855,3.23866467364,0.568011958146,19.8305929248,-9999
8037000,1.07711285615,2.47314739597,0,-9999,6.45064235641,0,0.148930408882,23.0074916509,5.88350332461,18.3470228962,0,-9999,1.34488672263,33.2957246442,1.36594758853,6.39347714896,-9999
2390140,0.57361376673,0.621414913958,-9999,-9999,2.10325047801,-9999,-9999,30.6405353728,10.8986615679,27.2944550669,-9999,-9999,4.6845124283,23.0879541109,-9999,0.0956022944551,-9999
8164390,0.27266530334,0.715746421268,0,-9999,0.0127811860941,0,0.157634628494,23.7900477164,9.70944103613,0.698704839809,24,14,4.12406271302,19.3166325835,2.18558282209,0.328050443081,-9999
8017200,1.54074074074,6.13333333333,-9999,-9999,-9999,-9999,0.0296296296296,12.9185185185,0.118518518519,0.266666666667,0,-9999,16.1481481481,59.6444444444,2.07407407407,1.0962962963,-9999
2430880,-9999,0.131926121372,-9999,-9999,6.33245382586,-9999,-9999,32.981530343,11.6094986807,45.9102902375,-9999,-9999,1.05540897098,1.97889182058,-9999,-9999,-9999
8022500,3.58261871304,2.93660527636,0,0,4.08264602337,1,0.19365506557,21.9545258182,3.7504531032,10.9876904896,0,-9999,3.26532233637,40.2340743536,1.63514392544,6.51674123214,-9999
8059000,1.04060913706,2.91878172589,-9999,-9999,-9999,0,0.0126903553299,8.45177664975,6.42131979695,2.08121827411,12,0,29.4796954315,37.2208121827,0.0761421319797,0.0253807106599,-9999
7366200,0.357142857143,1.24285714286,-9999,-9999,8.38571428571,1,-9999,9.72857142857,46.5,19.4142857143,-9999,-9999,2.18571428571,3.48571428571,0.0142857142857,7.7,-9999
2337170,3.22387569242,25.262886114,-9999,0,1.80147404,0,0.00352079616937,28.5700873157,9.84649328702,21.1541169843,-9999,-9999,2.0150690076,7.47230307013,0.028166369355,0.482349075204,-9999
8068090,3.79728132388,5.43981481481,0,-9999,4.53605200946,0,0.22901891253,5.94464144996,15.3590425532,26.6326832151,0,0,0.879137115839,31.3066390859,1.90356579984,3.74064223798,-9999
2343801,2.57210307251,8.40069233079,-9999,0,2.98449909043,0,0.00117743331312,28.3991027958,20.021664773,22.4795568141,-9999,-9999,5.97930072236,6.09645533701,0.115388464686,2.81288818505,-9999
7351000,0.63473744951,15.1759953837,-9999,-9999,8.88632429313,0,0.144258511252,21.5233698788,12.0311598384,21.2925562608,-9999,-9999,2.82746682054,11.8003462204,0.173110213503,5.07789959608,-9999
2490500,0.692024539877,2.71901840491,-9999,-9999,4.27484662577,0,0.0147239263804,13.8552147239,30.0809815951,18.4196319018,-9999,-9999,6.38036809816,23.3717791411,0.00981595092025,0.0294478527607,-9999
7341200,1.1341974838,0.600457491422,-9999,0,10.7129241327,1,0.0285932138772,28.1452535265,14.3919176515,30.9664506291,-9999,-9999,0.390773922989,10.560426992,0.190621425848,2.16355318338,-9999
2360500,0.462656972902,0.297422339722,-9999,-9999,3.8251817581,0,-9999,17.6553205552,17.151354924,20.8030403173,-9999,-9999,21.439193655,10.1784534038,0.206543291474,7.87343027098,-9999
8158035,-9999,98.5915492958,-9999,-9999,-9999,-9999,-9999,1.40845070423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
8018730,0.944081336238,0.726216412491,-9999,-9999,-9999,-9999,0.0726216412491,15.5410312273,0.290486564996,2.03340595497,-9999,-9999,1.88816267248,74.2919389978,1.45243282498,2.75962236747,-9999
8063100,5.02570787168,0.673473821421,-9999,-9999,-9999,0,0.188283003838,8.68274313853,1.47005576074,-9999,5,0,32.4643348541,46.0351944384,0.101383155913,-9999,-9999
2355662,1.0234658417,2.95976194275,-9999,0,2.81097615959,0,0.0166473603529,20.6857325185,17.6111731534,13.5415871871,-9999,-9999,21.6863082397,10.234311597,0.416184008823,8.88760950842,-9999
7289730,0.966611749494,0.982252716315,-9999,0,3.1886717691,0,0.00104273112135,24.1944902088,17.8275739818,11.7640925111,-9999,-9999,13.1154720444,20.1194969865,0.0166836979416,7.74436403829,-9999
8100500,1.16527677857,1.23114024866,0,-9999,-9999,0,0.638369017824,7.28449979228,4.18486356129,0.0172258306397,31,37,12.9669973351,3.64579639068,0.0243188197266,0.0526907760743,-9999
2296500,0.275035260931,4.8730606488,-9999,0,0.839210155148,0,0.0916784203103,-9999,4.41466854725,0.275035260931,33,0,15.1904090268,14.0056417489,5.47954866008,21.1283497884,-9999
2300530,1.50602409639,43.9759036145,-9999,-9999,-9999,-9999,-9999,-9999,3.61445783133,-9999,15,-9999,8.43373493976,1.80722891566,7.8313253012,18.0722891566,-9999
2492360,0.981340704907,0.179682100898,-9999,-9999,4.71319972357,-9999,-9999,8.26537664133,29.4955079475,21.8106427091,-9999,-9999,4.53351762267,21.8521078093,0.110573600553,8.05805114029,-9999
7025400,0.425336997775,0.17013479911,-9999,-9999,1.01426514854,0,-9999,33.8437377307,6.22955110588,4.65907603717,-9999,-9999,20.187148279,27.4505954718,-9999,5.99397984557,-9999
8136700,0.431308999464,1.22467512725,-9999,-9999,-9999,0,0.941010719633,0.535137127647,0.265283351433,0.00298071181385,30,44,20.9245969332,1.33903510384,0.0242431227527,-9999,-9999
