SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,0.535023698061,1.12238667093,-9999,-9999,-9999,0.0348928498735,0.0203541624262,2.11101741735,0.235526736646,2.38725247885,-9999,-9999,61.504463377,5.30371318077,0.0261696374051,26.7191997906,-9999
7373500,0.067521944632,0.945307224848,-9999,-9999,-9999,-9999,0.270087778528,8.98041863606,7.56245779878,8.03511141121,-9999,-9999,51.7218095881,19.7164078325,-9999,2.70087778528,-9999
8136000,0.128525713886,0.483938657387,-9999,-9999,-9999,-9999,0.428856208579,0.599349502509,0.17049329393,0.000437162292129,15,64,18.4298879116,0.264483186738,0.0292898735727,0.0327871719097,-9999
2388350,0.344012040421,0.0430015050527,-9999,-9999,-9999,0.451515803053,-9999,25.4031391099,17.4586110514,24.2098473447,-9999,-9999,20.1032036121,11.642657493,-9999,0.344012040421,-9999
8103800,0.304328556655,0.437287634806,-9999,-9999,-9999,-9999,0.759344068548,5.48677795834,8.85211995863,-9999,33,41,6.4795390752,3.62535086423,0.0265918156301,-9999,-9999
8072760,-9999,-9999,-9999,-9999,-9999,-9999,0.622171945701,5.09049773756,3.90271493213,3.05429864253,2,4,43.1561085973,29.9208144796,4.18552036199,3.61990950226,-9999
2372250,0.0163683980794,0.261894369271,-9999,-9999,-9999,-9999,-9999,7.00021824531,17.104975993,12.6745962462,-9999,-9999,41.8158009603,5.12330859887,0.174596246181,15.8282409428,-9999
2427500,0.749262364523,0.938330752826,-9999,-9999,-9999,0.0884578306214,0.00175279717215,20.7763722941,15.4818731559,16.9190499839,-9999,-9999,30.3760918466,9.0300604715,0.253805030528,5.38494347229,-9999
2393419,0.654664484452,-9999,-9999,-9999,-9999,-9999,-9999,16.6939443535,11.7839607201,11.620294599,-9999,-9999,49.263502455,9.98363338789,-9999,-9999,-9999
2297310,-9999,0.260509177028,-9999,-9999,-9999,0.1657785672,-9999,0.1657785672,9.41385435169,0.390763765542,38,0,12.9425695678,7.61397276495,7.18768502072,23.3274126702,-9999
7340500,0.394200574597,0.046769559698,-9999,-9999,-9999,0.00668136567114,0.0200440970134,50.3106835037,11.8527427006,32.9257700274,-9999,-9999,0.621367007416,3.50103561168,0.120264582081,0.200440970134,-9999
2346180,0.487988732618,2.11263414731,-9999,-9999,-9999,0.0257880224554,0.00198369403503,12.5944734284,14.2250699252,9.31344349448,-9999,-9999,41.959096229,11.4121917835,0.148777052627,7.71855349031,-9999
7041000,-9999,1.8001618123,-9999,-9999,-9999,-9999,-9999,18.5275080906,0.141585760518,1.63834951456,1,0,46.7233009709,4.16666666667,0.0202265372168,26.1326860841,-9999
2423496,0.778832817668,3.95817774459,-9999,-9999,-9999,0.38408193748,-9999,32.7536541129,13.0907927024,25.8295102955,-9999,-9999,17.2410114158,5.47316760909,0.0533447135389,0.437426651019,-9999
8052745,-9999,0.513478818999,-9999,-9999,-9999,-9999,-9999,0.898587933248,0.577663671374,0.385109114249,1,0,74.4544287548,21.1168164313,0.0641848523748,1.21951219512,-9999
8155200,0.322234156821,0.805585392052,-9999,-9999,-9999,-9999,0.510204081633,9.4522019334,44.0118152524,-9999,32,12,0.590762620838,0.483351235231,-9999,-9999,-9999
7077555,0.00207567926604,0.178508416879,-9999,-9999,-9999,0.00207567926604,0.0249081511925,17.9151877452,0.348714116695,8.38159287627,-9999,-9999,35.452601864,3.33769225979,0.149448907155,34.2071943043,-9999
7364700,0.0154392465648,2.90257835418,-9999,-9999,-9999,-9999,-9999,5.88235294118,48.7262621584,13.4939014976,-9999,-9999,12.8145746488,2.94889609387,0.216149451907,12.9998456075,-9999
8167800,0.403178389638,0.824835788802,-9999,-9999,-9999,0.00167990995683,0.557730105666,3.6655635258,48.5897155912,0.00839954978413,21,21,2.31155610059,1.18769633948,0.0268785593092,-9999,-9999
