SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,2.22151144195,1.81442819342,-9999,-9999,0.133755924515,-9999,-9999,1.05550870867,0.200633886773,0.578639760402,-9999,-9999,80.1837690093,5.49562385508,0.00581547497892,8.31031374488,-9999
7373500,0.405131667792,1.21539500338,-9999,-9999,1.82309250506,-9999,0,24.5104659014,10.8035111411,24.8480756246,0,-9999,11.2086428089,24.1053342336,-9999,0.607697501688,-9999
8136000,0.35934740413,0.969188801651,-9999,-9999,-9999,0,0,0.587546120622,0.154755451414,-9999,15,76,6.16311399444,0.35104132058,0.0109290573032,-9999,-9999
2388350,0.64502257579,0.150505267684,1,-9999,2.78434745216,1,-9999,29.4345302086,21.1567404859,29.004515158,-9999,-9999,3.92388733606,11.4168995915,-9999,0.268759406579,-9999
8103800,0.357512187915,0.564337420594,0,-9999,-9999,0,1,5.43950361944,8.60983897178,-9999,33,43,4.70675136652,4.00354557542,0.0265918156301,-9999,-9999
8072760,0.226244343891,24.8868778281,-9999,-9999,0.452488687783,0,1,4.52488687783,1.35746606335,0.961538461538,2,5,11.8212669683,43.721719457,4.07239819005,-9999,-9999
2372250,0.272806634657,0.425578350065,-9999,-9999,7.79681361851,0,-9999,17.58511567,22.4738105631,26.031209079,-9999,-9999,9.69009166303,6.68376254911,0.152771715408,8.86621562636,-9999
2427500,1.71131430575,2.50977184423,0,0,3.68110776781,0,0,29.1938885805,18.0586018521,24.8782682364,-9999,-9999,6.32011919021,10.0740264672,0.186380765972,3.18763693728,-9999
2393419,0.654664484452,5.72831423895,-9999,-9999,5.0736497545,1,-9999,32.8968903437,15.7119476268,31.5875613748,-9999,-9999,1.14566284779,6.54664484452,-9999,-9999,-9999
2297310,0.0947306098283,1.61042036708,-9999,-9999,1.5748963884,0,-9999,-9999,7.09295441089,0.390763765542,40,0,14.3280047365,8.31261101243,7.09295441089,18.7092954411,-9999
7340500,0.861896171577,0.046769559698,1,-9999,6.38738558161,0,0,44.8720518474,10.6166900514,29.5850871918,-9999,-9999,0.267254626846,6.32725329057,0.0868577537249,0.106901850738,-9999
2346180,1.00374918173,8.18273789451,-9999,-9999,2.52920989467,0,0,23.3619646506,18.8708813553,19.708000238,-9999,-9999,6.28831009105,12.7730058916,0.122989030172,7.02624427208,-9999
7041000,0.323624595469,2.73058252427,-9999,-9999,0.303398058252,0,-9999,3.86326860841,0.182038834951,1.45631067961,1,-9999,84.8300970874,4.85436893204,0.0202265372168,0.343851132686,-9999
2423496,1.21625946869,10.8289768484,-9999,-9999,2.43251893737,0,-9999,35.0261389096,13.7949429212,28.3367118319,-9999,-9999,2.28315373946,5.30246452577,0.0320068281233,0.352075109357,-9999
8052745,0.641848523748,1.66880616175,-9999,-9999,-9999,-9999,-9999,2.37483953787,1.92554557125,1.026957638,3,0,52.6315789474,34.9807445443,-9999,1.15532734275,-9999
8155200,0.349087003222,4.24274973147,0,-9999,-9999,0,1,8.99570354458,41.7024704619,-9999,31,11,0.671321160043,0.77873254565,-9999,-9999,-9999
7077555,0.64968761027,0.415135853208,-9999,-9999,0.460800797061,-9999,0,8.5082093115,0.321730286236,2.02586296365,-9999,-9999,77.8919401374,3.88774726529,0.143221869357,5.66868007555,-9999
7364700,0.463177396943,4.40018527096,-9999,-9999,7.42627759765,0,-9999,8.64597807627,46.3177396943,17.7242550564,-9999,-9999,1.83727034121,2.91801760074,0.0617569862591,10.1127064999,-9999
8167800,1.17089723991,2.13852537504,0,-9999,-9999,0,1,3.48077343054,45.9001797504,0.00839954978413,21,21,2.61393989282,1.86302014212,0.0268785593092,-9999,-9999
2365200,0.562538854604,1.50717957271,-9999,0,5.72091401192,0,0,15.006595806,20.2521569044,21.6971691104,-9999,-9999,18.6790192719,10.6927870692,0.214553228912,5.62235599157,-9999
7311200,1.55945419103,0.194931773879,-9999,-9999,-9999,-9999,-9999,12.2807017544,0.877192982456,0.194931773879,70,12,0.0974658869396,2.72904483431,-9999,-9999,-9999
2329000,1.30734138718,2.31688772493,-9999,-9999,2.87868547774,0,0,3.63478922024,24.3494973389,7.67297457126,2,0,34.0352285207,6.43744191941,1.72129762609,12.7544986061,-9999
8062895,1.45395799677,5.23424878837,-9999,-9999,-9999,-9999,0,10.4469574583,0.226171243942,0.398492191707,0,0,14.7334410339,64.254173398,1.19547657512,1.83091007001,-9999
2429595,0.357690342361,0.281042411855,-9999,-9999,5.54420030659,-9999,-9999,5.2120592744,43.9192641799,17.3479816045,-9999,-9999,13.183444047,12.1870209504,0.0766479305059,1.89064895248,-9999
7382000,1.2057797708,1.02640757349,0,-9999,6.78624813154,1,0,11.8086696562,39.4020926756,12.0079720977,0,-9999,2.24215246637,3.41803687095,0.577977080219,20.0498256104,-9999
8037000,1.09516502693,2.38288654211,0,-9999,7.29909438277,0,0,22.647952583,5.83536420255,17.8370490718,-9999,-9999,1.60965189397,33.2265246563,1.28772151518,6.49727713091,-9999
2390140,0.525812619503,0.621414913958,-9999,-9999,1.72084130019,-9999,-9999,31.2141491396,10.1816443595,27.1510516252,-9999,-9999,4.54110898662,23.948374761,-9999,0.0956022944551,-9999
8164390,0.28118609407,0.55385139741,0,-9999,0.0426039536469,0,0,23.7133605999,9.77760736196,0.728527607362,24,14,4.1624062713,19.5552147239,2.00664621677,0.306748466258,-9999
8017200,1.6,5.74814814815,-9999,-9999,-9999,-9999,0,13.4518518519,0.118518518519,0.266666666667,-9999,-9999,18.9333333333,56.7111111111,2.04444444444,1.0962962963,-9999
2430880,-9999,0.131926121372,-9999,-9999,8.31134564644,-9999,-9999,33.5092348285,12.5329815303,42.6121372032,-9999,-9999,1.05540897098,1.84696569921,-9999,-9999,-9999
8022500,3.6238324834,2.81246741381,0,-9999,4.75944564996,1,0,21.752429378,3.66405315087,10.7994974899,0,-9999,3.85572201064,39.7022677505,1.54576466441,6.51872743794,-9999
8059000,1.0152284264,2.60152284264,-9999,-9999,-9999,0,0,8.46446700508,6.53553299492,2.08121827411,13,0,29.0482233503,36.7639593909,0.0761421319797,0.0126903553299,-9999
7366200,0.4,1.24285714286,-9999,-9999,5.81428571429,1,-9999,9.54285714286,49.0285714286,19.6571428571,-9999,-9999,2.35714285714,3.57142857143,-9999,7.57142857143,-9999
2337170,3.21800769881,22.8816543048,0,0,2.65702750915,0,0,29.3963008168,10.4415078396,20.8032109661,-9999,-9999,1.91531311614,8.00276969299,0.028166369355,0.482349075204,-9999
8068090,3.81944444444,4.89804964539,0,0,5.79688731284,0,0,5.85598896769,15.1768124507,26.2435973207,0,0,0.896375098503,31.3189519307,1.85923955871,3.66676516942,-9999
2343801,2.55591336446,7.72278510076,0,0,3.80310960138,0,0,28.5589393681,19.8238559764,22.1784282443,-9999,-9999,5.99254684713,6.31869587486,0.116565897999,2.80052513526,-9999
7351000,0.63473744951,13.7911136757,-9999,-9999,7.93421811887,0,0,22.5908828621,12.1465666474,22.0138488171,-9999,-9999,3.1448355453,11.9446047317,0.115406809002,5.04904789383,-9999
2490500,0.682208588957,2.4736196319,-9999,-9999,5.60981595092,0,0,13.7766871166,28.1374233129,18.0171779141,-9999,-9999,6.86134969325,24.3435582822,0.00981595092025,-9999,-9999
7341200,1.1341974838,0.600457491422,-9999,-9999,5.50895920701,1,0,28.9649256576,16.0312619138,33.7304613039,-9999,-9999,0.257338924895,10.722455204,0.200152497141,2.27792603889,-9999
2360500,0.429610046266,0.297422339722,-9999,-9999,5.00660938533,0,-9999,17.2257105089,16.0029742234,20.323859881,-9999,-9999,22.2157964309,10.1701916722,0.206543291474,8.03866490416,-9999
