SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,1.1572795208,1.42769910732,-9999,-9999,-9999,-9999,0.00872321246838,1.66031810648,0.235526736646,1.88421389317,-9999,-9999,74.7084993167,5.5450553924,0.00581547497892,13.366869239,-9999
7373500,0.270087778528,0.945307224848,-9999,-9999,-9999,-9999,0.270087778528,18.163403106,12.288993923,18.2984469953,0,-9999,26.5361242404,22.5523295071,-9999,0.607697501688,-9999
8136000,0.211586549391,0.508419745746,-9999,-9999,-9999,-9999,0.429730533163,0.60153531397,0.171804780807,-9999,15,73,9.59352650078,0.266668998199,0.0161750048088,0.00612027208981,-9999
2388350,0.569769941948,0.129004515158,-9999,-9999,-9999,0,-9999,29.3807783272,21.1244893571,28.6605031176,-9999,-9999,7.72952053322,11.6641582455,-9999,0.290260159106,-9999
8103800,0.348648249372,0.443196927168,-9999,-9999,-9999,-9999,0.759344068548,5.51336977397,8.84325602009,-9999,34,43,2.83941498006,3.67262520313,0.0265918156301,-9999,-9999
8072760,0.0565610859729,1.2443438914,-9999,-9999,-9999,-9999,0.622171945701,7.12669683258,3.39366515837,2.65837104072,2,5,36.4819004525,34.6719457014,4.18552036199,2.20588235294,-9999
2372250,0.201876909646,0.305543430816,-9999,-9999,-9999,0,-9999,14.6769969446,22.9703186381,23.4068092536,0,-9999,22.6865997381,5.96355303361,0.152771715408,9.62461807071,-9999
2427500,1.24203207619,1.37068738862,-9999,-9999,-9999,0,0.00210335660658,28.10329818,18.7740936578,23.9939236365,0,0,13.34918641,9.51885717624,0.187666150565,3.37086266834,-9999
2393419,0.654664484452,0.654664484452,-9999,-9999,-9999,-9999,-9999,29.9509001637,15.2209492635,27.1685761047,-9999,-9999,17.1849427169,9.16530278232,-9999,-9999,-9999
2297310,0.0710479573712,0.876258140912,-9999,-9999,-9999,0,-9999,0.118413262285,8.66785079929,0.414446417999,40,0,13.5583185317,7.72054470101,7.17584369449,20.9117821196,-9999
7340500,0.461014231309,0.046769559698,-9999,-9999,-9999,0,0.0200440970134,50.4309480858,11.8594240663,33.1195296319,-9999,-9999,0.280617358188,3.56116790272,0.100220485067,0.106901850738,-9999
2346180,0.991847017516,4.46132788479,-9999,-9999,-9999,0,0.00198369403503,20.0353097538,18.8649302732,16.3615084009,-9999,-9999,19.6326198647,12.342544286,0.128940112277,7.11352680962,-9999
7041000,0.121359223301,1.98220064725,-9999,-9999,-9999,0,-9999,15.2710355987,0.161812297735,1.65857605178,1,0,68.932038835,4.42961165049,0.0202265372168,6.29045307443,-9999
2423496,1.14157686973,6.24133148405,-9999,-9999,-9999,0,-9999,37.5440093887,14.4350794836,30.1077563213,-9999,-9999,4.19289448416,5.57985703617,0.0320068281233,0.362744052064,-9999
8052745,0.0641848523748,0.641848523748,-9999,-9999,-9999,-9999,-9999,1.92554557125,1.540436457,1.026957638,1,0,61.0397946085,30.7445442875,0.0641848523748,1.21951219512,-9999
8155200,0.349087003222,0.859291084855,-9999,-9999,-9999,0,0.510204081633,9.4522019334,43.984962406,-9999,32,12,0.241675617615,0.537056928034,-9999,-9999,-9999
7077555,0.0560433401831,0.193038171742,-9999,-9999,-9999,0,0.0249081511925,18.5088320153,0.369470909355,8.38989559333,-9999,0,53.2224920605,3.58884945098,0.149448907155,15.4928700417,-9999
7364700,0.509495136637,4.24579280531,-9999,-9999,-9999,0,-9999,9.37162266481,50.4400185271,18.9285162884,-9999,-9999,2.50115794349,3.01065308013,0.0617569862591,10.8846688282,-9999
8167800,0.428377038991,0.860113897895,-9999,-9999,-9999,0,0.557730105666,3.66892334571,48.5796361315,0.00839954978413,22,21,1.38592571438,1.30529003645,0.0268785593092,-9999,-9999
2365200,0.499613349305,0.796803687586,-9999,-9999,-9999,-9999,0.00454883170839,13.3720489454,22.5697866598,21.3992206335,0,-9999,25.7418386378,9.35770496278,0.213036951676,5.99915088475,-9999
7311200,1.55945419103,0.0974658869396,-9999,-9999,-9999,-9999,-9999,12.2807017544,0.877192982456,0.194931773879,70,12,0.194931773879,2.72904483431,-9999,-9999,-9999
