SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,1.16891047076,1.54691634439,-9999,-9999,-9999,0.00290773748946,0.00581547497892,1.30266639528,0.226803524178,1.07295513361,-9999,-9999,77.0056119334,5.56831729231,0.00581547497892,12.0932802187,-9999
7373500,0.270087778528,1.01282916948,-9999,-9999,-9999,-9999,0.270087778528,19.1087103309,10.5334233626,19.2437542201,-9999,-9999,26.4686022957,22.4848075625,-9999,0.607697501688,-9999
8136000,0.355850105793,0.538146781611,-9999,-9999,-9999,0.000437162292129,0.429293370871,0.602409638554,0.166995995593,-9999,15,74,8.92903981674,0.271477783412,0.0118033818875,0.00524594750555,-9999
2388350,0.569769941948,0.139754891421,-9999,-9999,-9999,0.451515803053,-9999,29.7892926252,21.6620081703,29.1012685444,-9999,-9999,6.54697914427,11.4491507203,-9999,0.290260159106,-9999
8103800,0.345693603191,0.469788742798,-9999,-9999,-9999,-9999,0.759344068548,5.50155118925,8.64529472596,-9999,33,43,4.15718717684,3.85876791254,0.0265918156301,-9999,-9999
8072760,0.169683257919,6.16515837104,-9999,-9999,-9999,-9999,0.622171945701,6.6742081448,1.8665158371,2.31900452489,2,5,32.5226244344,36.5384615385,4.24208144796,1.41402714932,-9999
2372250,0.218245307726,0.365560890441,-9999,-9999,-9999,0.0109122653863,-9999,14.9879965081,22.3046704496,23.8596682671,-9999,-9999,22.3810563073,6.13814927979,0.152771715408,9.58096900917,-9999
2427500,1.55823668604,1.73433437527,-9999,-9999,-9999,0.0878735648973,0.00210335660658,28.4197364962,18.7340130291,24.3012474073,-9999,0,12.1921065701,9.43039934562,0.185679647104,3.35391896234,-9999
2393419,0.654664484452,1.3093289689,-9999,-9999,-9999,0.163666121113,-9999,31.914893617,15.875613748,28.8052373159,-9999,-9999,14.2389525368,7.03764320786,-9999,-9999,-9999
2297310,0.0710479573712,1.30254588514,-9999,-9999,-9999,0.248667850799,-9999,0.0236826524571,7.74422735346,0.414446417999,40,0,14.1859088218,7.73238602724,7.17584369449,20.6986382475,-9999
7340500,0.547871985034,0.046769559698,-9999,-9999,-9999,0.0200440970134,0.0200440970134,49.208258168,11.7792476782,32.5516135498,-9999,-9999,0.320705552215,5.30500434289,0.093539119396,0.106901850738,-9999
2346180,0.966058995061,6.1891253893,-9999,-9999,-9999,0.0753803733312,0.00198369403503,20.6522385987,18.8788161314,16.8098232529,-9999,-9999,17.0121600444,12.1699629049,0.128940112277,7.11551050366,-9999
7041000,0.161812297735,2.24514563107,-9999,-9999,-9999,0.343851132686,-9999,9.02103559871,0.161812297735,1.57766990291,1,0,76.7394822006,4.4498381877,0.0202265372168,4.40938511327,-9999
2423496,1.16291475515,7.77765923397,-9999,-9999,-9999,0.362744052064,-9999,37.0745759095,14.349727942,29.7343433266,-9999,-9999,3.57409580711,5.57985703617,0.0320068281233,0.352075109357,-9999
8052745,0.192554557125,0.706033376123,-9999,-9999,-9999,-9999,-9999,2.18228498074,2.05391527599,1.026957638,2,0,57.8305519897,32.541720154,-9999,1.21951219512,-9999
8155200,0.349087003222,1.5306122449,-9999,-9999,-9999,0.0268528464017,0.510204081633,9.3716433942,43.5284640172,-9999,32,12,0.402792696026,0.537056928034,-9999,-9999,-9999
7077555,0.0975569255039,0.234551757062,-9999,-9999,-9999,-9999,0.0249081511925,12.9335575067,0.348714116695,4.88407331299,-9999,-9999,64.7093011188,3.65319550823,0.149448907155,12.9646926957,-9999
7364700,0.524934383202,4.40018527096,-9999,-9999,-9999,0.0617569862591,-9999,9.47969739077,50.5172147599,18.943955535,-9999,-9999,2.13061602594,3.01065308013,0.0617569862591,10.8692295816,-9999
8167800,1.16921732995,1.07346246241,-9999,-9999,-9999,0.00167990995683,0.551010465839,3.5563693786,47.4372973609,0.00839954978413,21,21,2.1284459153,1.36408688494,0.0268785593092,-9999,-9999
2365200,0.514776121666,1.06063592667,-9999,-9999,-9999,0.00151627723613,0.00454883170839,13.9353459387,21.4704856636,21.4629042774,0,-9999,25.816894361,9.55406286485,0.213036951676,5.96276023108,-9999
7311200,1.55945419103,0.0974658869396,-9999,-9999,-9999,-9999,-9999,12.2807017544,0.877192982456,0.194931773879,70,12,0.194931773879,2.72904483431,-9999,-9999,-9999
2329000,1.2545408465,1.76776210188,-9999,-9999,-9999,0.0168961730168,0.0718087353214,3.43837120892,25.5660217961,7.94964940441,1,0,37.90234012,5.67077806877,1.71496156121,13.5824110839,-9999
8062895,1.26009693053,2.97253634895,-9999,-9999,-9999,-9999,0.0753904146473,10.8562197092,0.34464189553,0.387722132472,0,0,19.0953150242,62.1217016694,1.08777598277,1.71243941842,-9999
2429595,0.306591722024,0.281042411855,-9999,-9999,-9999,-9999,-9999,4.98211548288,44.9923352069,17.1691364333,-9999,-9999,21.0526315789,9.09555442003,0.102197240675,2.01839550332,-9999
7382000,1.11609367215,0.717488789238,-9999,-9999,-9999,0.199302441455,0.039860488291,12.6656701545,43.3981066268,12.6258096662,0,-9999,3.12904833084,3.56751370204,0.577977080219,21.6741405082,-9999
8037000,0.864999849565,2.26103438939,-9999,-9999,-9999,0.00752173782231,0.148930408882,25.0022565213,7.09299876643,20.9871528718,0,0,2.31519090171,33.0475072961,1.28471282005,6.95610313807,-9999
2390140,0.525812619503,0.478011472275,-9999,-9999,-9999,-9999,-9999,28.6328871893,10.2294455067,22.8489483748,-9999,-9999,14.6271510516,22.5621414914,-9999,0.0956022944551,-9999
8164390,0.276925698705,0.506987048398,-9999,-9999,-9999,-9999,0.149113837764,23.9689843217,9.93524199046,0.741308793456,27,15,4.40524880709,15.665473756,1.93847989093,0.298227675528,-9999
8017200,1.36296296296,2.96296296296,-9999,-9999,-9999,-9999,0.0296296296296,12.0888888889,0.474074074074,0.325925925926,0,-9999,32.2666666667,47.6148148148,1.80740740741,1.03703703704,-9999
2430880,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.5857519789,13.8522427441,41.6886543536,-9999,-9999,9.49868073879,2.3746701847,-9999,-9999,-9999
8022500,2.65952956716,2.42317107687,-9999,-9999,-9999,0.335668780321,0.192661962669,23.2688975068,4.59409401705,12.2534001361,0,0,7.55651996882,38.1982134079,1.47773711573,6.98052028661,-9999
8059000,0.888324873096,0.812182741117,-9999,-9999,-9999,-9999,0.0126903553299,7.28426395939,5.74873096447,1.76395939086,11,1,39.7208121827,32.2081218274,0.0761421319797,-9999,-9999
7366200,0.385714285714,1.15714285714,-9999,-9999,-9999,0.142857142857,-9999,10.3571428571,52.4571428571,20.6285714286,-9999,-9999,3.12857142857,3.75714285714,-9999,7.98571428571,-9999
2337170,3.22974368604,12.6267486621,-9999,-9999,-9999,0.0492911463712,0.00352079616937,32.6342596939,13.3496854755,23.0788188902,-9999,-9999,6.54398648014,7.94643695428,0.0293399680781,0.508168247113,-9999
8068090,0.780634357762,3.86623325453,-9999,-9999,-9999,0.0788022064618,0.22901891253,7.92947202522,18.1515957447,30.1812450749,0,0,1.1475571316,31.2918636722,1.80013790386,3.98197399527,-9999
2343801,2.24301046149,4.64173647865,-9999,-9999,-9999,0.0350286410653,0.00176614996968,28.4017520208,21.5323117137,22.3415027581,0,0,11.7743331312,6.01462372175,0.117448972984,2.8914818587,-9999
7351000,0.66358915176,9.43450663589,-9999,-9999,-9999,0.346220427005,0.144258511252,25.4472013849,15.7241777265,24.7259088286,0,-9999,6.03000577034,11.9734564339,0.115406809002,5.30871321408,-9999
2490500,0.647852760736,1.63435582822,-9999,-9999,-9999,0.0245398773006,0.0196319018405,12.4417177914,30.3754601227,16.3042944785,0,-9999,15.9509202454,22.5766871166,0.00981595092025,-9999,-9999
7341200,0.524208921083,0.600457491422,-9999,-9999,-9999,-9999,0.0285932138772,30.5566145635,17.7563858178,35.6652687762,-9999,-9999,2.23980175372,10.0743423561,0.209683568433,2.34464353793,-9999
2360500,0.404824851289,0.181758096497,-9999,-9999,-9999,0.00826173165896,-9999,16.0690680767,17.5727032386,20.4395241243,-9999,-9999,27.8998678123,8.87309980172,0.206543291474,8.34434897555,-9999
8158035,-9999,97.8873239437,-9999,-9999,-9999,-9999,-9999,1.40845070423,-9999,-9999,-9999,-9999,0.704225352113,-9999,-9999,-9999,-9999
8018730,0.580973129993,0.508351488744,-9999,-9999,-9999,-9999,0.0726216412491,15.1779230211,0.363108206245,2.10602759622,-9999,-9999,8.78721859114,68.4822076979,1.16194625999,2.75962236747,-9999
8063100,4.95329133174,0.637265551452,-9999,-9999,-9999,-9999,0.173799695851,10.1021073213,2.30284597002,-9999,5,0,30.1614888841,46.0931276704,0.094141501919,-9999,-9999
2355662,0.95236774019,2.01849244279,-9999,-9999,-9999,0.0509825410808,0.0152600803235,18.915910021,18.0332531023,12.5368496258,0,0,27.6075662253,10.0751212136,0.426241789036,9.35928471842,-9999
7289730,0.864424099602,0.68611707785,-9999,-9999,-9999,-9999,0.00104273112135,21.7148756022,17.6941043982,10.9361640008,-9999,-9999,21.6397989614,18.5658276157,0.00625638672812,7.8913891264,-9999
8100500,1.15818378948,0.970726220754,-9999,-9999,-9999,0.0131726940186,0.571492263575,7.42027986908,4.28315212435,0.0162125464844,32,38,12.1847419672,3.42490044483,0.0243188197266,0.0537040602296,-9999
2296500,0.211565585331,4.0832157969,-9999,-9999,-9999,0.0141043723554,0.0916784203103,0.00705218617772,5.35260930889,0.267983074753,32,0,13.4414668547,15.394922426,5.59238363893,22.8279266573,-9999
2300530,1.20481927711,30.7228915663,-9999,-9999,-9999,-9999,-9999,-9999,8.13253012048,-9999,15,1,15.9638554217,2.71084337349,7.8313253012,18.0722891566,-9999
2492360,0.870767104354,0.110573600553,-9999,-9999,-9999,-9999,-9999,7.78161713891,32.398064962,21.0366275052,-9999,-9999,8.52798894264,20.6772633034,0.0552868002764,8.54181064271,-9999
7025400,0.307551367622,0.124329276273,-9999,-9999,-9999,0.00654364611962,-9999,25.5856563277,1.86493914409,3.61863630415,-9999,-9999,33.4184007329,29.0865070017,-9999,5.98743619945,-9999
8136700,0.258427714261,0.801910834987,-9999,-9999,-9999,0.0117241331345,0.958000776972,0.558088608614,0.279292696958,0.00168907002785,31,43,21.5875072406,1.33565696379,0.0331852581942,0.00288135475339,-9999
7340000,1.19895226694,0.303338523993,-9999,-9999,-9999,0.0135017147178,0.0225028578629,41.8886198547,12.4161768545,30.1583301079,0,0,0.51396527359,11.178519672,0.213327092541,1.73181994113,-9999
8078000,0.168918918919,1.35135135135,-9999,-9999,-9999,-9999,0.112612612613,7.12274774775,9.40315315315,-9999,2,1,36.3738738739,39.4425675676,1.8018018018,1.23873873874,-9999
2299861,3.125,70.0892857143,-9999,-9999,-9999,-9999,0.446428571429,-9999,3.125,-9999,2,4,1.33928571429,4.91071428571,4.01785714286,7.14285714286,-9999
8162500,0.581238118608,0.954382856521,-9999,-9999,-9999,0.0194713915725,0.75107192288,3.08177472055,7.90714992915,0.00518098430731,26,42,15.549329518,3.07955429871,0.0757220783376,0.0224888879273,-9999
2294898,6.15214773183,16.3538739462,-9999,-9999,-9999,0.988558811722,1.15415495785,0.707547169811,5.44961862706,0.17061421116,17,3,26.8968285829,4.26033721397,7.21597751907,10.884183059,-9999
8195000,0.198093351492,0.31571127894,-9999,-9999,-9999,0.00619041723412,0.903800916182,1.67141265321,58.7842020552,-9999,20,16,1.27522595023,1.06475176427,0.0185712517024,-9999,-9999
2445000,0.0646412411118,1.27127774187,-9999,-9999,-9999,-9999,-9999,29.9288946348,14.824391295,32.9239388063,-9999,-9999,8.55419090713,5.81771170006,0.215470803706,6.39948287007,-9999
2484500,0.576576576577,1.1583011583,-9999,-9999,-9999,-9999,-9999,24.7052767053,25.7245817246,12.7361647362,-9999,-9999,15.9485199485,8.44272844273,0.0617760617761,10.6460746461,-9999
2309980,2.46865203762,5.13322884013,-9999,-9999,-9999,0.117554858934,-9999,-9999,27.4294670846,0.822884012539,27,1,9.2868338558,2.93887147335,2.35109717868,21.355799373,-9999
