SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,2.10810967986,1.79988950598,-9999,-9999,0.130848187026,-9999,-9999,1.06713965863,0.171556511878,0.578639760402,-9999,-9999,80.4600040708,5.59157919223,0.00581547497892,8.08641795819,-9999
7373500,0.405131667792,1.21539500338,-9999,-9999,0.945307224848,-9999,0,23.9027683997,10.2633355841,24.9155975692,0,-9999,11.8163403106,25.4557731263,-9999,0.607697501688,-9999
8136000,0.356287268085,0.891373913652,-9999,-9999,-9999,0,0,0.60153531397,0.161750048088,-9999,15,77,5.65294559952,0.294647384895,0.0109290573032,-9999,-9999
2388350,0.64502257579,0.150505267684,0,-9999,0.978284239948,1,-9999,29.6280369813,22.2425284885,29.7247903677,-9999,-9999,3.91313695979,11.5351537304,-9999,0.268759406579,-9999
8103800,0.357512187915,0.564337420594,0,-9999,-9999,0,1,5.4779140198,8.53597281726,-9999,33,43,4.56492834983,4.07150243758,0.0265918156301,-9999,-9999
8072760,0.226244343891,24.7171945701,-9999,-9999,0.282805429864,0,1,5.03393665158,1.30090497738,0.961538461538,2,5,11.8778280543,43.0995475113,4.24208144796,-9999,-9999
2372250,0.256438236578,0.425578350065,-9999,-9999,4.7741161065,0,-9999,16.6302924487,23.3195111305,27.18790921,-9999,-9999,11.2450894806,6.90200785683,0.152771715408,9.08446093409,-9999
2427500,1.68245157898,2.28938681312,0,0,3.00744938798,0,0,28.933656627,18.5933218428,25.2135199089,-9999,-9999,6.57485904589,10.1933335281,0.186731325407,3.13119686834,-9999
2393419,0.654664484452,5.72831423895,-9999,-9999,2.12765957447,1,-9999,34.6972176759,16.0392798691,32.2422258592,-9999,-9999,1.14566284779,6.71031096563,-9999,-9999,-9999
2297310,0.0947306098283,1.61042036708,-9999,-9999,0.1657785672,0,-9999,-9999,7.43635287152,0.390763765542,40,0,14.1622261693,7.94552989935,7.16400236827,20.2131438721,-9999
7340500,0.861896171577,0.046769559698,0,-9999,5.70588628316,0,0,44.0702879669,11.2581011559,30.4536647291,-9999,-9999,0.327386917886,6.44083650698,0.0868577537249,0.106901850738,-9999
2346180,0.997798099621,7.67689591557,-9999,-9999,1.74763444486,0,0,23.1477256948,19.8885163952,20.102755351,-9999,-9999,5.70907143282,13.4157227589,0.124972724207,7.07980401103,-9999
7041000,0.323624595469,2.73058252427,-9999,-9999,0.222491909385,0,-9999,3.82281553398,0.182038834951,1.47653721683,1,-9999,84.9110032362,4.77346278317,0.0202265372168,0.323624595469,-9999
2423496,1.20559052598,9.27131121306,-9999,-9999,0.906860130161,0,-9999,36.4237704044,14.3283900565,29.0408620506,-9999,-9999,2.43251893737,5.61186386429,0.0320068281233,0.352075109357,-9999
8052745,0.192554557125,1.66880616175,-9999,-9999,-9999,-9999,-9999,2.37483953787,1.92554557125,1.026957638,3,0,48.9088575096,38.703465982,-9999,1.60462130937,-9999
8155200,0.349087003222,4.24274973147,-9999,-9999,-9999,0,1,8.94199785177,41.5413533835,-9999,31,12,0.563909774436,0.751879699248,-9999,-9999,-9999
7077555,0.653838968803,0.390227702015,-9999,-9999,0.427589928804,-9999,0,8.42310646159,0.342487078897,2.04661975632,-9999,-9999,78.0912053469,3.84415800071,0.147373227889,5.60640969757,-9999
7364700,0.509495136637,4.40018527096,-9999,-9999,6.39184807781,0,-9999,7.8894549946,49.3129535279,16.4427975915,-9999,-9999,1.86814883434,3.01065308013,0.0617569862591,10.0355102671,-9999
8167800,1.17257714986,2.13684546508,0,-9999,-9999,0,1,3.47909352059,46.0580912863,0.00839954978413,21,21,2.49466628589,1.82270230316,0.0268785593092,-9999,-9999
2365200,0.551924913951,1.49125866173,-9999,0,3.94686964565,0,0,14.1855316826,21.1702627708,22.3067125593,-9999,-9999,19.6683901685,10.7443404952,0.214553228912,5.68755591272,-9999
7311200,1.55945419103,0.194931773879,2,-9999,-9999,-9999,-9999,10.8187134503,0.389863547758,0.194931773879,70,12,0.0974658869396,2.72904483431,-9999,-9999,-9999
2329000,1.29044521416,2.30843963842,-9999,-9999,1.66638506378,0,0,3.50173185773,24.9894398919,7.92641716651,2,0,34.2759989862,6.27059221086,1.72129762609,13.1578947368,-9999
8062895,1.32471728595,4.16801292407,-9999,-9999,-9999,-9999,0,10.5008077544,0.236941303177,0.398492191707,0,0,15.379644588,64.6311254712,1.281637049,1.84168012924,-9999
2429595,0.357690342361,0.281042411855,-9999,-9999,4.47112927951,-9999,-9999,4.06234031681,45.45222279,17.0669391926,-9999,-9999,14.9207971385,11.3949923352,0.0766479305059,1.91619826265,-9999
7382000,1.06626806178,1.02640757349,1,0,6.56701544594,0,0,10.4534130543,41.5844544096,11.4698555057,0,-9999,2.01295465869,3.58744394619,0.577977080219,20.0896860987,-9999
8037000,1.08012155128,2.31819959683,0,-9999,3.1621385805,0,0,23.2993350784,6.72593796071,20.1477269308,-9999,-9999,1.98423443752,33.0159159972,1.28471282005,6.78912055841,-9999
