SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,1.10494024599,1.49457706958,-9999,-9999,-9999,0.00290773748946,0.00581547497892,1.37245209502,0.232618999157,1.19798784566,-9999,-9999,75.9384722747,5.5450553924,0.00581547497892,13.09935739,-9999
7373500,0.270087778528,1.01282916948,-9999,-9999,-9999,-9999,0.270087778528,18.6360567184,10.7359891965,18.5010128292,-9999,-9999,27.8190411884,22.1471978393,-9999,0.607697501688,-9999
8136000,0.263171699862,0.51934880305,-9999,-9999,-9999,-9999,0.429293370871,0.60153531397,0.167433157886,-9999,15,72,10.7017329113,0.279346704671,0.013552031056,0.00524594750555,-9999
2388350,0.569769941948,0.129004515158,-9999,-9999,-9999,0.451515803053,-9999,29.5312835949,21.2642442485,28.8110083853,-9999,-9999,7.32100623522,11.6319071167,-9999,0.290260159106,-9999
8103800,0.34273895701,0.457970158074,-9999,-9999,-9999,-9999,0.759344068548,5.50155118925,8.68961441867,-9999,33,43,4.19855222337,3.82626680455,0.0265918156301,-9999,-9999
8072760,0.113122171946,2.99773755656,-9999,-9999,-9999,-9999,0.622171945701,6.84389140271,2.14932126697,2.092760181,2,5,35.8031674208,35.8597285068,4.24208144796,1.92307692308,-9999
2372250,0.218245307726,0.321911828896,-9999,-9999,-9999,0.0109122653863,-9999,14.5951549542,22.1518987342,23.3304233959,-9999,-9999,23.6141422959,6.02902662593,0.152771715408,9.57551287647,-9999
2427500,1.40971633899,1.54561654641,-9999,-9999,-9999,0.0861207677252,0.00210335660658,28.1634775496,18.6573573661,24.0157751745,0,0,13.1432911688,9.43448920569,0.185913353393,3.35567175952,-9999
2393419,0.654664484452,0.981996726678,-9999,-9999,-9999,-9999,-9999,30.2782324059,15.875613748,27.495908347,-9999,-9999,16.5302782324,8.18330605565,-9999,-9999,-9999
2297310,0.0710479573712,1.20781527531,-9999,-9999,-9999,0.248667850799,-9999,0.0355239786856,7.87448194198,0.414446417999,40,0,14.1267021906,7.73238602724,7.17584369449,20.8644168147,-9999
7340500,0.52782788802,0.046769559698,-9999,-9999,-9999,0.0200440970134,0.0200440970134,49.6692723993,11.8193358723,32.6718781319,-9999,-9999,0.29398008953,4.73040689517,0.093539119396,0.106901850738,-9999
2346180,0.973993771201,5.43135426792,-9999,-9999,-9999,0.0733966792962,0.00198369403503,20.2237606872,18.8173216163,16.4844974311,-9999,-9999,18.6387891532,12.1124357779,0.128940112277,7.11352680962,-9999
7041000,0.121359223301,2.08333333333,-9999,-9999,-9999,0.262944983819,-9999,10.1132686084,0.161812297735,1.61812297735,1,0,74.5954692557,4.47006472492,0.0202265372168,5.68365695793,-9999
2423496,1.15224581244,6.93481276006,-9999,-9999,-9999,0.362744052064,-9999,37.2986237064,14.3817347701,29.937053238,-9999,-9999,3.96884668729,5.57985703617,0.0320068281233,0.352075109357,-9999
8052745,0.0641848523748,0.641848523748,-9999,-9999,-9999,-9999,-9999,1.7971758665,1.540436457,0.962772785623,1,0,59.9486521181,32.028241335,0.0641848523748,1.21951219512,-9999
8155200,0.349087003222,0.966702470462,-9999,-9999,-9999,0.0268528464017,0.510204081633,9.425349087,43.7701396348,-9999,32,12,0.375939849624,0.537056928034,-9999,-9999,-9999
7077555,0.0705730950454,0.20964360587,-9999,-9999,-9999,-9999,0.0249081511925,13.622683023,0.340411399631,5.39053905391,-9999,-9999,61.691263466,3.60960624364,0.149448907155,14.8909230546,-9999
7364700,0.524934383202,4.38474602439,-9999,-9999,-9999,0.0617569862591,-9999,9.43337965107,50.4554577737,18.8976377953,-9999,-9999,2.30044773815,3.01065308013,0.0617569862591,10.8692295816,-9999
8167800,0.663564432946,0.944109395736,-9999,-9999,-9999,0.00167990995683,0.55605019571,3.60172694744,47.7867186319,0.00839954978413,22,21,2.09316780621,1.34560787542,0.0268785593092,-9999,-9999
