SITE_NO,Water,Developed,Mechanically_Disturbed_National_Forests,Mechanically_Disturbed_Other_Public_Lands,Mechanically_Disturbed_Private,Mining,Barren,Deciduous_Forest,Evergreen_Forest,Mixed_Forest,Grassland,Shrubland,Cultivated_Cropland,Hay_Pasture_land,Herbaceous_Wetland,Woody_Wetland,Perennial_Ice_Snow
7288500,0.69785699747,1.15437178332,-9999,-9999,-9999,0.0145386874473,0.0174464249368,2.11392515484,0.241342211625,2.43086854119,-9999,-9999,64.7349597278,5.36768340554,0.00581547497892,23.2211915908,-9999
7373500,0.067521944632,0.945307224848,-9999,-9999,-9999,-9999,0.270087778528,11.6812964213,9.52059419311,10.7359891965,-9999,-9999,44.0243079001,20.7967589467,-9999,1.95813639433,-9999
8136000,0.128525713886,0.495742039275,-9999,-9999,-9999,-9999,0.429293370871,0.60153531397,0.171367618515,0.000437162292129,15,72,10.8429363317,0.224701418154,0.0240439260671,0.0253554129435,-9999
2388350,0.397763921737,0.064502257579,-9999,-9999,-9999,0.451515803053,-9999,26.8974414104,18.791657708,26.1771662008,-9999,-9999,15.0935282735,11.803913137,-9999,0.322511287895,-9999
8103800,0.339784310829,0.437287634806,-9999,-9999,-9999,-9999,0.759344068548,5.49564189688,8.88166642045,-9999,34,43,4.57083764219,2.99305658147,0.0265918156301,-9999,-9999
8072760,0.0565610859729,-9999,-9999,-9999,-9999,-9999,0.622171945701,6.56108597285,4.5814479638,3.28054298643,2,4,38.4049773756,32.2963800905,4.18552036199,3.3371040724,-9999
2372250,0.0545613269315,0.261894369271,-9999,-9999,-9999,-9999,-9999,9.43365342645,19.2492361414,15.9373635967,-9999,-9999,36.8507202095,5.44522042776,0.152771715408,12.6145787866,-9999
2427500,0.959247465747,1.03251438754,-9999,-9999,-9999,0.0882241243317,0.00175279717215,23.5883263708,16.819841664,19.5605153224,-9999,-9999,24.0212672724,9.38844906664,0.218281674506,4.32157985452,-9999
2393419,0.654664484452,-9999,-9999,-9999,-9999,-9999,-9999,21.1129296236,13.093289689,15.875613748,-9999,-9999,38.7888707038,10.4746317512,-9999,-9999,-9999
2297310,0.0118413262285,0.260509177028,-9999,-9999,-9999,0.189461219657,-9999,0.1657785672,9.55595026643,0.40260509177,39,0,12.847838958,7.61397276495,7.17584369449,22.7353463588,-9999
